Order_ID,Order_Date,Day_Name,Time_Slot,Order_Type,Customer_ID,Customer_Type,Visit_Count_Week,Section,Item_Name,Category,Quantity,Unit_Price,Unit_Cost,Payment_Method,Discount_Applied,Discount_Percent,Wait_Time_Minutes,Staff_Shift
100184,12/23/2025,Tuesday,Afternoon,Takeaway,C2436,Repeat,5,BBQ,Chicken Malai Boti,BBQ,1,520,350,Card,Yes,0,29,Night
100185,10/11/2025,Saturday,Night,Takeaway,C1166,Repeat,4,Desi Food,Mix Vegetable,Main Course,4,650,420,Card,No,5,26,Night
100186,1/26/2026,Monday,Night,Takeaway,C2603,Repeat,2,BBQ,Chicken Tikka,BBQ,3,450,280,Card,No,10,6,Night
100187,11/9/2025,Sunday,Evening,Takeaway,C2432,Repeat,2,BBQ,Chicken Malai Boti,BBQ,5,520,350,Card,Yes,15,6,Morning
100188,12/9/2025,Tuesday,Evening,Takeaway,C2540,Repeat,2,Sweet Section,Kheer,Dessert,5,180,140,Card,Yes,0,26,Morning
100189,10/28/2025,Tuesday,Afternoon,Takeaway,C2268,Repeat,3,Juice Bar,Banana Shake,Drink,4,220,150,Online,No,10,28,Evening
100190,1/29/2026,Thursday,Night,Takeaway,C1210,New,1,Desi Food,Daal Chana,Main Course,2,550,360,Cash,No,0,21,Evening
100191,10/15/2025,Wednesday,Afternoon,Dine-In,C0145,Repeat,2,Sweet Section,Kheer,Dessert,4,180,140,Online,No,15,28,Night
100192,11/5/2025,Wednesday,Night,Takeaway,C0305,Repeat,3,Juice Bar,Orange Juice,Drink,4,220,80,Cash,Yes,10,25,Night
100193,1/25/2026,Sunday,Afternoon,Dine-In,C1622,Repeat,2,Sweet Section,Kheer,Dessert,4,180,140,Card,No,0,29,Night
100194,10/17/2025,Friday,Evening,Dine-In,C0889,Repeat,3,BBQ,Chicken Tikka,BBQ,3,450,280,Cash,No,10,30,Evening
100195,10/11/2025,Saturday,Afternoon,Dine-In,C1431,Repeat,5,BBQ,Beef Boti,BBQ,3,700,520,Online,No,10,11,Evening
100196,12/22/2025,Monday,Evening,Takeaway,C0730,Repeat,5,Desi Food,Chicken White Karahi,Main Course,1,1950,1200,Card,No,5,29,Morning
100197,11/16/2025,Sunday,Evening,Takeaway,C0827,Repeat,2,Desi Food,Mutton Karahi,Main Course,2,3200,2200,Online,No,0,27,Night
100198,1/27/2026,Tuesday,Night,Takeaway,C2050,Repeat,5,Juice Bar,Fresh Lime Soda,Drink,5,180,70,Cash,Yes,10,22,Night
100199,1/10/2026,Saturday,Evening,Dine-In,C1120,Repeat,2,Juice Bar,Orange Juice,Drink,2,220,80,Cash,No,10,28,Night
100200,11/27/2025,Thursday,Evening,Takeaway,C1018,Repeat,3,Sweet Section,Gulab Jamun,Dessert,3,200,120,Cash,Yes,10,12,Evening
100201,10/17/2025,Friday,Afternoon,Takeaway,C2135,Repeat,2,Desi Food,Beef Nihari,Main Course,5,1400,950,Cash,Yes,0,19,Evening
100202,1/19/2026,Monday,Afternoon,Takeaway,C2267,New,1,Juice Bar,Pomegranate Juice,Drink,3,350,160,Online,Yes,15,15,Night
100203,12/26/2025,Friday,Night,Dine-In,C2938,Repeat,2,BBQ,Beef Boti,BBQ,3,700,520,Card,Yes,0,9,Morning
100204,10/16/2025,Thursday,Evening,Takeaway,C1192,Repeat,5,Desi Food,Daal Chana,Main Course,4,550,360,Online,Yes,5,11,Night
100205,1/24/2026,Saturday,Night,Dine-In,C2833,Repeat,3,Juice Bar,Pomegranate Juice,Drink,3,350,160,Online,No,15,22,Evening
100206,10/19/2025,Sunday,Morning,Takeaway,C0274,Repeat,4,Juice Bar,Mango Juice,Drink,5,250,90,Cash,No,15,7,Evening
100207,10/5/2025,Sunday,Night,Dine-In,C2066,Repeat,4,Juice Bar,Banana Shake,Drink,4,220,150,Cash,Yes,10,26,Night
100208,10/8/2025,Wednesday,Night,Dine-In,C0699,Repeat,3,Juice Bar,Strawberry Shake,Drink,5,280,170,Online,No,15,28,Morning
100209,11/27/2025,Thursday,Evening,Takeaway,C0713,Repeat,3,Juice Bar,Orange Juice,Drink,3,220,80,Card,No,5,15,Night
100210,11/2/2025,Sunday,Morning,Takeaway,C1274,Repeat,2,Juice Bar,Fresh Lime Soda,Drink,4,180,70,Cash,Yes,5,23,Night
100211,10/7/2025,Tuesday,Morning,Dine-In,C2800,New,1,Desi Food,Chicken Handi,Main Course,1,1600,1050,Card,No,10,4,Morning
100212,1/19/2026,Monday,Night,Takeaway,C2328,Repeat,2,Sweet Section,Gajar Halwa,Dessert,3,300,210,Cash,Yes,10,8,Morning
100213,12/7/2025,Sunday,Morning,Takeaway,C1060,Repeat,4,BBQ,Chicken Malai Boti,BBQ,4,520,350,Card,Yes,5,21,Morning
100214,11/3/2025,Monday,Evening,Takeaway,C1102,Repeat,5,BBQ,Beef Boti,BBQ,5,700,520,Card,No,5,8,Night
100215,11/26/2025,Wednesday,Morning,Dine-In,C0011,Repeat,3,Juice Bar,Strawberry Shake,Drink,4,280,170,Card,Yes,5,23,Night
100216,12/21/2025,Sunday,Night,Dine-In,C0450,New,1,Desi Food,Daal Mash,Main Course,2,600,400,Cash,No,0,17,Morning
100217,1/1/2026,Thursday,Night,Takeaway,C1960,Repeat,4,Sweet Section,Gulab Jamun,Dessert,1,200,120,Cash,Yes,15,17,Night
100218,11/19/2025,Wednesday,Night,Dine-In,C1921,Repeat,6,Desi Food,Chicken Karahi,Main Course,4,1800,1100,Online,No,15,27,Morning
100219,1/22/2026,Thursday,Night,Dine-In,C1699,Repeat,5,Sweet Section,Gulab Jamun,Dessert,5,200,120,Cash,No,15,13,Evening
100220,1/6/2026,Tuesday,Night,Dine-In,C1650,Repeat,6,Desi Food,Daal Mash,Main Course,1,600,400,Online,No,5,13,Morning
100221,12/27/2025,Saturday,Night,Dine-In,C2438,New,1,Desi Food,Chicken White Karahi,Main Course,4,1950,1200,Card,No,10,30,Evening
100222,10/16/2025,Thursday,Afternoon,Dine-In,C2845,Repeat,6,Sweet Section,Kheer,Dessert,1,180,140,Card,Yes,5,17,Night
100223,11/25/2025,Tuesday,Afternoon,Dine-In,C0759,Repeat,2,Juice Bar,Pomegranate Juice,Drink,3,350,160,Online,No,5,14,Evening
100224,11/13/2025,Thursday,Night,Takeaway,C2104,Repeat,6,Sweet Section,Gulab Jamun,Dessert,2,200,120,Cash,Yes,15,27,Evening
100225,10/12/2025,Sunday,Evening,Dine-In,C2330,New,1,BBQ,Beef Kebab,BBQ,5,200,140,Cash,Yes,5,18,Evening
100226,12/31/2025,Wednesday,Afternoon,Dine-In,C2819,Repeat,6,Sweet Section,Gulab Jamun,Dessert,1,200,120,Cash,No,0,27,Night
100227,12/21/2025,Sunday,Evening,Dine-In,C1242,Repeat,3,BBQ,Chicken Boti,BBQ,4,480,310,Card,No,10,11,Evening
100228,10/24/2025,Friday,Night,Dine-In,C1930,Repeat,4,Desi Food,Mutton Karahi,Main Course,5,3200,2200,Online,No,15,6,Morning
100229,12/27/2025,Saturday,Night,Takeaway,C2810,Repeat,2,BBQ,Beef Kebab,BBQ,1,200,140,Cash,Yes,10,20,Morning
100230,11/15/2025,Saturday,Evening,Dine-In,C1237,Repeat,4,Desi Food,Mix Vegetable,Main Course,5,650,420,Cash,No,0,20,Morning
100231,11/19/2025,Wednesday,Afternoon,Takeaway,C2936,Repeat,5,Sweet Section,Gajar Halwa,Dessert,3,300,210,Card,Yes,15,9,Night
100232,1/7/2026,Wednesday,Night,Dine-In,C1705,Repeat,6,Sweet Section,Gajar Halwa,Dessert,2,300,210,Online,No,15,15,Night
100233,10/14/2025,Tuesday,Night,Dine-In,C1189,Repeat,5,Desi Food,Mix Vegetable,Main Course,4,650,420,Online,Yes,0,24,Night
100234,10/20/2025,Monday,Evening,Dine-In,C1050,Repeat,4,Sweet Section,Kheer,Dessert,1,180,140,Cash,Yes,5,20,Evening
100235,10/24/2025,Friday,Morning,Dine-In,C1599,Repeat,3,BBQ,Beef Boti,BBQ,5,700,520,Card,Yes,15,16,Morning
100236,11/26/2025,Wednesday,Evening,Takeaway,C2462,Repeat,6,Desi Food,Daal Mash,Main Course,3,600,400,Online,Yes,15,7,Night
100237,1/25/2026,Sunday,Night,Takeaway,C2327,Repeat,2,BBQ,Beef Kebab,BBQ,4,200,140,Cash,Yes,0,22,Morning
100238,12/11/2025,Thursday,Night,Dine-In,C0158,Repeat,4,BBQ,Beef Boti,BBQ,1,700,520,Card,No,10,9,Morning
100239,10/9/2025,Thursday,Night,Dine-In,C1408,Repeat,5,BBQ,Chicken Boti,BBQ,2,480,310,Online,Yes,5,21,Night
100240,10/29/2025,Wednesday,Night,Dine-In,C2431,Repeat,3,Desi Food,Daal Mash,Main Course,3,600,400,Cash,Yes,5,5,Night
100241,11/27/2025,Thursday,Afternoon,Dine-In,C2043,Repeat,4,Sweet Section,Gulab Jamun,Dessert,4,200,120,Card,Yes,10,25,Evening
100242,1/24/2026,Saturday,Afternoon,Dine-In,C2425,Repeat,3,Juice Bar,Strawberry Shake,Drink,5,280,170,Cash,Yes,10,8,Morning
100243,12/23/2025,Tuesday,Night,Dine-In,C1928,Repeat,3,Desi Food,Daal Mash,Main Course,5,600,400,Online,Yes,0,16,Morning
100244,11/20/2025,Thursday,Afternoon,Takeaway,C2519,Repeat,6,Desi Food,Mix Vegetable,Main Course,4,650,420,Online,No,10,24,Morning
100245,10/27/2025,Monday,Evening,Takeaway,C1562,Repeat,5,Juice Bar,Fresh Lime Soda,Drink,1,180,70,Card,No,10,6,Evening
100246,11/5/2025,Wednesday,Night,Takeaway,C0512,Repeat,2,Desi Food,Beef Nihari,Main Course,2,1400,950,Card,No,15,25,Evening
100247,1/15/2026,Thursday,Evening,Dine-In,C2743,New,1,BBQ,Seekh Kebab,BBQ,4,180,110,Cash,Yes,10,7,Morning
100248,12/2/2025,Tuesday,Night,Dine-In,C0095,Repeat,6,Sweet Section,Ras Malai,Dessert,2,260,180,Online,Yes,5,26,Night
100249,1/23/2026,Friday,Afternoon,Dine-In,C1588,Repeat,5,Sweet Section,Kheer,Dessert,1,180,140,Online,No,10,13,Evening
100250,11/5/2025,Wednesday,Evening,Dine-In,C2341,Repeat,6,Desi Food,Daal Chana,Main Course,2,550,360,Online,Yes,5,19,Evening
100251,11/4/2025,Tuesday,Evening,Dine-In,C2734,Repeat,6,Desi Food,Mutton Karahi,Main Course,2,3200,2200,Online,No,15,23,Morning
100252,1/27/2026,Tuesday,Night,Takeaway,C1425,Repeat,3,BBQ,Seekh Kebab,BBQ,5,180,110,Card,Yes,15,4,Night
100253,10/2/2025,Thursday,Night,Dine-In,C1191,New,1,Juice Bar,Orange Juice,Drink,2,220,80,Card,No,10,8,Evening
100254,12/24/2025,Wednesday,Night,Takeaway,C2880,Repeat,3,Desi Food,Daal Chana,Main Course,5,550,360,Cash,Yes,10,10,Evening
100255,1/1/2026,Thursday,Night,Dine-In,C2080,Repeat,4,Sweet Section,Gulab Jamun,Dessert,3,200,120,Card,Yes,0,7,Night
100256,1/16/2026,Friday,Afternoon,Takeaway,C1646,New,1,Juice Bar,Orange Juice,Drink,4,220,80,Card,Yes,15,14,Evening
100257,11/22/2025,Saturday,Afternoon,Dine-In,C0977,Repeat,3,Sweet Section,Kheer,Dessert,4,180,140,Cash,Yes,10,26,Morning
100258,12/21/2025,Sunday,Afternoon,Takeaway,C1234,New,1,Juice Bar,Fresh Lime Soda,Drink,1,180,70,Card,No,0,5,Morning
100259,11/2/2025,Sunday,Evening,Takeaway,C0091,New,1,BBQ,Chicken Malai Boti,BBQ,1,520,350,Online,Yes,5,4,Morning
100260,11/29/2025,Saturday,Afternoon,Dine-In,C0272,Repeat,4,Sweet Section,Gajar Halwa,Dessert,4,300,210,Online,Yes,10,28,Night
100261,1/20/2026,Tuesday,Night,Dine-In,C0262,Repeat,4,BBQ,Beef Boti,BBQ,2,700,520,Card,Yes,10,20,Morning
100262,1/22/2026,Thursday,Afternoon,Takeaway,C1038,Repeat,5,Sweet Section,Custard,Dessert,2,150,100,Cash,Yes,5,12,Evening
100263,11/26/2025,Wednesday,Night,Takeaway,C1138,Repeat,3,Sweet Section,Custard,Dessert,4,150,100,Cash,No,15,13,Night
100264,11/10/2025,Monday,Evening,Takeaway,C0269,Repeat,2,Sweet Section,Gajar Halwa,Dessert,1,300,210,Cash,No,0,15,Morning
100265,1/23/2026,Friday,Night,Dine-In,C0982,New,1,Juice Bar,Mango Juice,Drink,2,250,90,Online,No,10,24,Night
100266,10/28/2025,Tuesday,Night,Dine-In,C2004,Repeat,5,Sweet Section,Gajar Halwa,Dessert,1,300,210,Cash,Yes,15,21,Morning
100267,12/27/2025,Saturday,Night,Dine-In,C0622,Repeat,5,Juice Bar,Orange Juice,Drink,5,220,80,Card,No,10,16,Evening
100268,11/30/2025,Sunday,Night,Dine-In,C0868,Repeat,4,Juice Bar,Orange Juice,Drink,4,220,80,Card,No,0,11,Night
100269,12/30/2025,Tuesday,Afternoon,Takeaway,C0438,New,1,BBQ,Chicken Malai Boti,BBQ,5,520,350,Card,Yes,10,28,Night
100270,1/2/2026,Friday,Night,Takeaway,C2296,Repeat,4,Desi Food,Chicken Karahi,Main Course,1,1800,1100,Cash,Yes,10,30,Evening
100271,12/21/2025,Sunday,Evening,Dine-In,C2766,Repeat,5,Sweet Section,Custard,Dessert,5,150,100,Cash,No,10,30,Evening
100272,11/11/2025,Tuesday,Evening,Dine-In,C2093,Repeat,6,Sweet Section,Gulab Jamun,Dessert,3,200,120,Cash,No,15,17,Night
100273,10/2/2025,Thursday,Morning,Takeaway,C1562,Repeat,2,Desi Food,Daal Chana,Main Course,1,550,360,Card,No,10,13,Evening
100274,12/2/2025,Tuesday,Evening,Dine-In,C2013,Repeat,2,Juice Bar,Strawberry Shake,Drink,5,280,170,Cash,Yes,5,23,Evening
100275,11/12/2025,Wednesday,Night,Takeaway,C2827,Repeat,3,Sweet Section,Gajar Halwa,Dessert,5,300,210,Online,No,10,26,Evening
100276,10/8/2025,Wednesday,Night,Dine-In,C2407,Repeat,5,Desi Food,Mix Vegetable,Main Course,4,650,420,Online,No,5,19,Evening
100277,10/30/2025,Thursday,Morning,Dine-In,C2791,Repeat,5,Desi Food,Daal Mash,Main Course,2,600,400,Online,Yes,5,19,Night
100278,1/23/2026,Friday,Evening,Takeaway,C1035,Repeat,2,Juice Bar,Fresh Lime Soda,Drink,5,180,70,Online,No,5,21,Morning
100279,10/6/2025,Monday,Night,Takeaway,C1783,Repeat,4,Sweet Section,Custard,Dessert,5,150,100,Cash,Yes,5,25,Evening
100280,10/5/2025,Sunday,Evening,Takeaway,C1603,Repeat,3,Desi Food,Chicken White Karahi,Main Course,2,1950,1200,Card,No,15,8,Morning
100281,10/23/2025,Thursday,Morning,Takeaway,C2894,Repeat,3,Juice Bar,Banana Shake,Drink,1,220,150,Card,Yes,15,11,Morning
100282,11/4/2025,Tuesday,Night,Dine-In,C0487,New,1,Desi Food,Beef Nihari,Main Course,1,1400,950,Online,No,10,16,Morning
100283,1/11/2026,Sunday,Night,Dine-In,C2075,Repeat,3,Sweet Section,Custard,Dessert,2,150,100,Cash,Yes,0,28,Evening
100284,11/25/2025,Tuesday,Afternoon,Dine-In,C2309,Repeat,2,Juice Bar,Orange Juice,Drink,4,220,80,Cash,No,5,15,Evening
100285,12/7/2025,Sunday,Evening,Dine-In,C0690,New,1,Sweet Section,Gulab Jamun,Dessert,1,200,120,Online,Yes,10,23,Morning
100286,11/28/2025,Friday,Afternoon,Dine-In,C1828,Repeat,2,Desi Food,Daal Mash,Main Course,1,600,400,Cash,No,15,14,Night
100287,11/22/2025,Saturday,Evening,Takeaway,C2296,New,1,BBQ,Beef Boti,BBQ,5,700,520,Cash,No,10,6,Morning
100288,10/8/2025,Wednesday,Evening,Dine-In,C0012,Repeat,5,Desi Food,Mutton Karahi,Main Course,1,3200,2200,Cash,No,10,7,Morning
100289,11/3/2025,Monday,Night,Takeaway,C0032,Repeat,2,Sweet Section,Ras Malai,Dessert,4,260,180,Online,Yes,5,7,Morning
100290,1/4/2026,Sunday,Evening,Takeaway,C1136,Repeat,3,BBQ,Chicken Malai Boti,BBQ,3,520,350,Cash,Yes,15,25,Morning
100291,11/15/2025,Saturday,Night,Dine-In,C0785,Repeat,4,Sweet Section,Kheer,Dessert,3,180,140,Card,No,15,5,Morning
100292,11/17/2025,Monday,Morning,Takeaway,C0044,Repeat,5,BBQ,Seekh Kebab,BBQ,1,180,110,Cash,Yes,5,26,Night
100293,11/1/2025,Saturday,Night,Dine-In,C1883,Repeat,4,BBQ,Chicken Malai Boti,BBQ,2,520,350,Online,No,10,26,Morning
100294,1/16/2026,Friday,Afternoon,Dine-In,C1092,Repeat,4,Desi Food,Chicken White Karahi,Main Course,4,1950,1200,Online,No,0,20,Evening
100295,11/10/2025,Monday,Night,Dine-In,C1785,Repeat,2,Sweet Section,Kheer,Dessert,2,180,140,Card,No,5,11,Morning
100296,10/16/2025,Thursday,Morning,Dine-In,C0019,Repeat,6,BBQ,Beef Kebab,BBQ,5,200,140,Cash,Yes,15,21,Evening
100297,1/19/2026,Monday,Night,Dine-In,C2568,Repeat,2,Desi Food,Beef Nihari,Main Course,2,1400,950,Cash,Yes,15,16,Evening
100298,11/29/2025,Saturday,Evening,Dine-In,C1520,Repeat,6,Sweet Section,Gajar Halwa,Dessert,4,300,210,Cash,No,10,14,Evening
100299,1/21/2026,Wednesday,Afternoon,Takeaway,C1888,Repeat,2,Desi Food,Beef Nihari,Main Course,2,1400,950,Cash,Yes,0,30,Night
100300,12/11/2025,Thursday,Night,Takeaway,C2913,Repeat,3,Sweet Section,Ras Malai,Dessert,2,260,180,Cash,Yes,10,29,Evening
100301,10/23/2025,Thursday,Evening,Takeaway,C0090,Repeat,2,BBQ,Beef Boti,BBQ,2,700,520,Card,Yes,5,23,Evening
100302,1/6/2026,Tuesday,Afternoon,Takeaway,C2877,New,1,Sweet Section,Kheer,Dessert,2,180,140,Card,Yes,10,14,Morning
100303,10/16/2025,Thursday,Evening,Takeaway,C0906,Repeat,3,BBQ,Beef Boti,BBQ,3,700,520,Cash,Yes,10,17,Evening
100304,12/10/2025,Wednesday,Night,Dine-In,C1676,Repeat,5,Desi Food,Mix Vegetable,Main Course,3,650,420,Card,No,5,15,Morning
100305,12/2/2025,Tuesday,Evening,Dine-In,C0230,Repeat,2,Desi Food,Mix Vegetable,Main Course,4,650,420,Cash,No,0,21,Night
100306,11/1/2025,Saturday,Evening,Takeaway,C0097,Repeat,4,Juice Bar,Pomegranate Juice,Drink,1,350,160,Cash,Yes,10,16,Morning
100307,1/2/2026,Friday,Afternoon,Dine-In,C0422,New,1,BBQ,Chicken Malai Boti,BBQ,4,520,350,Card,No,15,12,Morning
100308,10/13/2025,Monday,Night,Dine-In,C2119,Repeat,2,Juice Bar,Orange Juice,Drink,3,220,80,Cash,Yes,5,4,Evening
100309,10/5/2025,Sunday,Evening,Takeaway,C1871,Repeat,6,BBQ,Chicken Tikka,BBQ,3,450,280,Cash,Yes,15,12,Morning
100310,10/7/2025,Tuesday,Night,Takeaway,C0313,New,1,BBQ,Beef Kebab,BBQ,4,200,140,Card,Yes,5,17,Night
100311,11/8/2025,Saturday,Night,Takeaway,C0445,Repeat,5,Sweet Section,Ras Malai,Dessert,3,260,180,Cash,Yes,5,28,Evening
100312,1/16/2026,Friday,Afternoon,Takeaway,C2691,Repeat,2,BBQ,Seekh Kebab,BBQ,4,180,110,Online,Yes,15,21,Evening
100313,10/25/2025,Saturday,Night,Takeaway,C2935,Repeat,4,Juice Bar,Banana Shake,Drink,3,220,150,Card,No,5,19,Morning
100314,1/5/2026,Monday,Afternoon,Takeaway,C0518,Repeat,3,Sweet Section,Ras Malai,Dessert,5,260,180,Online,No,15,15,Morning
100315,12/19/2025,Friday,Night,Dine-In,C0043,Repeat,5,Desi Food,Mutton Karahi,Main Course,1,3200,2200,Online,No,15,17,Night
100316,12/24/2025,Wednesday,Night,Dine-In,C0525,Repeat,3,Sweet Section,Gajar Halwa,Dessert,3,300,210,Card,Yes,0,21,Morning
100317,11/24/2025,Monday,Evening,Dine-In,C2118,Repeat,2,BBQ,Chicken Tikka,BBQ,2,450,280,Card,Yes,0,13,Night
100318,1/10/2026,Saturday,Afternoon,Dine-In,C1516,Repeat,3,Juice Bar,Banana Shake,Drink,1,220,150,Card,No,0,23,Morning
100319,11/20/2025,Thursday,Night,Takeaway,C0416,Repeat,6,Juice Bar,Banana Shake,Drink,1,220,150,Online,Yes,10,26,Night
100320,11/20/2025,Thursday,Afternoon,Dine-In,C2599,Repeat,2,Desi Food,Chicken Handi,Main Course,1,1600,1050,Card,No,0,10,Morning
100321,12/1/2025,Monday,Night,Dine-In,C0209,Repeat,4,Sweet Section,Gajar Halwa,Dessert,5,300,210,Online,No,5,7,Morning
100322,12/29/2025,Monday,Night,Takeaway,C2568,Repeat,6,Desi Food,Chicken White Karahi,Main Course,3,1950,1200,Card,Yes,0,25,Evening
100323,10/19/2025,Sunday,Night,Dine-In,C0109,Repeat,6,Desi Food,Chicken Karahi,Main Course,2,1800,1100,Card,No,5,6,Night
100324,12/26/2025,Friday,Afternoon,Takeaway,C1336,Repeat,4,Juice Bar,Pomegranate Juice,Drink,5,350,160,Online,Yes,10,10,Morning
100325,11/6/2025,Thursday,Night,Dine-In,C0107,New,1,BBQ,Chicken Tikka,BBQ,5,450,280,Online,Yes,15,18,Morning
100326,11/18/2025,Tuesday,Afternoon,Dine-In,C0580,New,1,Juice Bar,Fresh Lime Soda,Drink,5,180,70,Cash,Yes,10,9,Morning
100327,11/17/2025,Monday,Night,Takeaway,C2586,Repeat,5,Juice Bar,Pomegranate Juice,Drink,3,350,160,Cash,Yes,5,25,Night
100328,11/27/2025,Thursday,Night,Takeaway,C1313,New,1,Sweet Section,Ras Malai,Dessert,3,260,180,Card,No,10,7,Evening
100329,12/14/2025,Sunday,Afternoon,Dine-In,C2282,Repeat,4,Sweet Section,Custard,Dessert,2,150,100,Card,No,15,28,Night
100330,10/18/2025,Saturday,Afternoon,Takeaway,C0850,Repeat,2,Sweet Section,Gajar Halwa,Dessert,1,300,210,Online,Yes,10,12,Morning
100331,12/4/2025,Thursday,Afternoon,Dine-In,C0870,Repeat,5,BBQ,Chicken Tikka,BBQ,5,450,280,Cash,Yes,10,27,Morning
100332,12/24/2025,Wednesday,Night,Dine-In,C1063,Repeat,2,BBQ,Beef Boti,BBQ,4,700,520,Card,No,0,29,Night
100333,12/28/2025,Sunday,Morning,Takeaway,C0612,Repeat,5,Sweet Section,Gajar Halwa,Dessert,5,300,210,Card,No,10,22,Evening
100334,12/12/2025,Friday,Night,Takeaway,C0183,Repeat,5,Sweet Section,Ras Malai,Dessert,5,260,180,Online,Yes,0,8,Night
100335,1/19/2026,Monday,Night,Dine-In,C2338,Repeat,3,Desi Food,Beef Nihari,Main Course,3,1400,950,Online,No,0,23,Evening
100336,1/22/2026,Thursday,Night,Dine-In,C0721,Repeat,5,Sweet Section,Gulab Jamun,Dessert,2,200,120,Cash,Yes,15,9,Morning
100337,12/15/2025,Monday,Afternoon,Takeaway,C0847,New,1,BBQ,Chicken Malai Boti,BBQ,2,520,350,Card,No,15,30,Night
100338,10/8/2025,Wednesday,Night,Takeaway,C0051,Repeat,3,Desi Food,Chicken White Karahi,Main Course,3,1950,1200,Cash,Yes,10,18,Morning
100339,11/23/2025,Sunday,Evening,Dine-In,C1111,New,1,Desi Food,Chicken Handi,Main Course,5,1600,1050,Card,No,15,16,Night
100340,10/3/2025,Friday,Evening,Takeaway,C1518,Repeat,4,Sweet Section,Kheer,Dessert,1,180,140,Cash,No,15,18,Evening
100341,12/19/2025,Friday,Afternoon,Dine-In,C2667,Repeat,3,Desi Food,Chicken White Karahi,Main Course,3,1950,1200,Cash,No,10,23,Night
100342,10/17/2025,Friday,Morning,Dine-In,C2587,New,1,BBQ,Seekh Kebab,BBQ,5,180,110,Card,Yes,0,8,Morning
100343,12/18/2025,Thursday,Night,Dine-In,C2775,Repeat,6,Sweet Section,Gulab Jamun,Dessert,3,200,120,Online,Yes,0,23,Morning
100344,12/28/2025,Sunday,Night,Takeaway,C1079,Repeat,3,Juice Bar,Mango Juice,Drink,2,250,90,Online,Yes,0,6,Morning
100345,10/30/2025,Thursday,Night,Dine-In,C1339,Repeat,6,BBQ,Beef Boti,BBQ,1,700,520,Cash,Yes,10,18,Morning
100346,11/4/2025,Tuesday,Morning,Takeaway,C0071,Repeat,4,Sweet Section,Gajar Halwa,Dessert,4,300,210,Cash,No,10,20,Evening
100347,11/20/2025,Thursday,Night,Takeaway,C2408,Repeat,4,Juice Bar,Pomegranate Juice,Drink,2,350,160,Cash,Yes,5,6,Morning
100348,12/13/2025,Saturday,Afternoon,Dine-In,C0574,Repeat,2,Sweet Section,Custard,Dessert,2,150,100,Card,Yes,0,18,Night
100349,1/23/2026,Friday,Afternoon,Takeaway,C1047,Repeat,5,Juice Bar,Banana Shake,Drink,5,220,150,Card,No,15,23,Night
100350,12/23/2025,Tuesday,Afternoon,Takeaway,C0667,Repeat,4,Juice Bar,Pomegranate Juice,Drink,1,350,160,Online,Yes,10,5,Morning
100351,12/12/2025,Friday,Evening,Dine-In,C1578,Repeat,6,BBQ,Beef Kebab,BBQ,1,200,140,Card,No,5,24,Morning
100352,10/17/2025,Friday,Night,Dine-In,C1024,New,1,Sweet Section,Custard,Dessert,5,150,100,Cash,Yes,15,11,Night
100353,1/4/2026,Sunday,Afternoon,Dine-In,C0495,Repeat,6,Desi Food,Chicken Karahi,Main Course,4,1800,1100,Cash,No,5,7,Night
100354,1/9/2026,Friday,Night,Dine-In,C0490,Repeat,3,Juice Bar,Mango Juice,Drink,2,250,90,Cash,Yes,0,23,Night
100355,10/12/2025,Sunday,Evening,Dine-In,C1952,Repeat,3,BBQ,Chicken Malai Boti,BBQ,3,520,350,Online,Yes,10,10,Morning
100356,10/27/2025,Monday,Night,Takeaway,C2821,Repeat,4,Juice Bar,Mango Juice,Drink,2,250,90,Card,Yes,10,17,Evening
100357,10/12/2025,Sunday,Night,Takeaway,C2153,Repeat,6,Sweet Section,Ras Malai,Dessert,1,260,180,Online,Yes,0,18,Morning
100358,10/8/2025,Wednesday,Night,Dine-In,C0049,New,1,Juice Bar,Fresh Lime Soda,Drink,2,180,70,Cash,No,15,29,Evening
100359,1/5/2026,Monday,Night,Dine-In,C0626,Repeat,2,BBQ,Seekh Kebab,BBQ,1,180,110,Cash,No,5,26,Night
100360,11/25/2025,Tuesday,Morning,Dine-In,C0285,Repeat,6,Juice Bar,Mango Juice,Drink,3,250,90,Online,No,0,10,Evening
100361,12/18/2025,Thursday,Night,Takeaway,C1968,Repeat,3,Juice Bar,Orange Juice,Drink,1,220,80,Card,Yes,5,30,Morning
100362,1/28/2026,Wednesday,Night,Dine-In,C2336,Repeat,2,BBQ,Seekh Kebab,BBQ,4,180,110,Card,No,0,16,Night
100363,11/10/2025,Monday,Night,Dine-In,C0634,Repeat,5,BBQ,Beef Kebab,BBQ,5,200,140,Cash,No,10,4,Evening
100364,12/31/2025,Wednesday,Evening,Takeaway,C2215,New,1,Desi Food,Chicken Karahi,Main Course,1,1800,1100,Card,Yes,10,11,Evening
100365,10/25/2025,Saturday,Morning,Dine-In,C1296,New,1,Sweet Section,Gulab Jamun,Dessert,3,200,120,Cash,No,0,8,Night
100366,1/20/2026,Tuesday,Evening,Dine-In,C1932,Repeat,5,Desi Food,Daal Mash,Main Course,5,600,400,Online,Yes,10,27,Morning
100367,11/24/2025,Monday,Afternoon,Takeaway,C0075,Repeat,6,Desi Food,Chicken Karahi,Main Course,2,1800,1100,Cash,Yes,10,16,Night
